lat_round,lon_round,count
41.872,-87.774,1
41.872,-87.765,1
41.872,-87.748,1
41.872,-87.746,1
41.872,-87.745,13
41.872,-87.739,1
41.872,-87.738,1
41.872,-87.735,2
41.872,-87.73,1
41.872,-87.728,1
41.872,-87.727,1
41.872,-87.725,1
41.872,-87.724,2
41.872,-87.722,3
41.872,-87.721,2
41.872,-87.72,1
41.872,-87.715,1
41.872,-87.714,1
41.872,-87.713,1
41.872,-87.711,4
41.872,-87.71,1
41.872,-87.709,1
41.872,-87.707,4
41.872,-87.706,2
41.872,-87.702,2
41.872,-87.7,2
41.872,-87.699,2
41.872,-87.696,2
41.872,-87.694,1
41.872,-87.669,1
41.872,-87.662,4
41.872,-87.657,1
41.872,-87.655,1
41.872,-87.653,2
41.872,-87.633,1
41.872,-87.629,3
41.872,-87.628,3
41.872,-87.627,1
41.873,-87.765,3
41.873,-87.76,1
41.873,-87.758,1
41.873,-87.754,2
41.873,-87.749,1
41.873,-87.746,2
41.873,-87.745,2
41.873,-87.744,5
41.873,-87.743,2
41.873,-87.741,1
41.873,-87.735,5
41.873,-87.73,1
41.873,-87.726,7
41.873,-87.725,11
41.873,-87.724,1
41.873,-87.723,1
41.873,-87.721,1
41.873,-87.72,3
41.873,-87.716,1
41.873,-87.714,3
41.873,-87.712,6
41.873,-87.711,1
41.873,-87.71,1
41.873,-87.706,1
41.873,-87.704,2
41.873,-87.701,1
41.873,-87.697,1
41.873,-87.695,1
41.873,-87.694,1
41.873,-87.684,1
41.873,-87.676,1
41.873,-87.669,1
41.873,-87.664,1
41.873,-87.663,1
41.873,-87.662,2
41.873,-87.66,2
41.873,-87.629,1
41.873,-87.628,3
41.873,-87.624,5
41.873,-87.621,1
41.874,-87.765,1
41.874,-87.763,1
41.874,-87.762,6
41.874,-87.757,1
41.874,-87.754,1
41.874,-87.749,1
41.874,-87.748,2
41.874,-87.745,3
41.874,-87.739,1
41.874,-87.738,1
41.874,-87.736,3
41.874,-87.735,3
41.874,-87.726,8
41.874,-87.725,25
41.874,-87.724,2
41.874,-87.721,3
41.874,-87.716,1
41.874,-87.714,2
41.874,-87.713,2
41.874,-87.711,9
41.874,-87.71,1
41.874,-87.707,1
41.874,-87.706,9
41.874,-87.705,2
41.874,-87.703,1
41.874,-87.701,2
41.874,-87.7,1
41.874,-87.697,1
41.874,-87.694,8
41.874,-87.69,1
41.874,-87.686,2
41.874,-87.672,1
41.874,-87.671,1
41.874,-87.662,1
41.874,-87.648,1
41.874,-87.647,1
41.874,-87.643,6
41.874,-87.642,1
41.874,-87.64,2
41.874,-87.639,2
41.874,-87.637,1
41.874,-87.631,2
41.874,-87.629,2
41.874,-87.628,7
41.874,-87.627,2
41.874,-87.626,3
41.875,-87.763,1
41.875,-87.762,1
41.875,-87.756,2
41.875,-87.755,2
41.875,-87.748,1
41.875,-87.745,1
41.875,-87.744,2
41.875,-87.743,2
41.875,-87.741,1
41.875,-87.738,3
41.875,-87.736,4
41.875,-87.735,6
41.875,-87.733,2
41.875,-87.73,1
41.875,-87.727,1
41.875,-87.726,3
41.875,-87.725,6
41.875,-87.724,2
41.875,-87.723,1
41.875,-87.72,1
41.875,-87.714,1
41.875,-87.711,3
41.875,-87.706,10
41.875,-87.69,1
41.875,-87.688,1
41.875,-87.687,1
41.875,-87.686,9
41.875,-87.676,9
41.875,-87.669,1
41.875,-87.644,1
41.875,-87.641,1
41.875,-87.633,1
41.875,-87.632,1
41.875,-87.629,4
41.875,-87.628,7
41.875,-87.624,2
41.875,-87.621,1
41.876,-87.763,1
41.876,-87.76,2
41.876,-87.759,1
41.876,-87.758,2
41.876,-87.756,2
41.876,-87.751,1
41.876,-87.749,1
41.876,-87.745,7
41.876,-87.741,1
41.876,-87.739,1
41.876,-87.736,5
41.876,-87.735,1
41.876,-87.729,1
41.876,-87.727,1
41.876,-87.726,3
41.876,-87.724,3
41.876,-87.711,1
41.876,-87.706,1
41.876,-87.705,1
41.876,-87.704,1
41.876,-87.703,1
41.876,-87.699,1
41.876,-87.696,4
41.876,-87.692,1
41.876,-87.686,1
41.876,-87.677,1
41.876,-87.676,1
41.876,-87.669,1
41.876,-87.667,2
41.876,-87.657,4
41.876,-87.652,1
41.876,-87.65,2
41.876,-87.647,9
41.876,-87.643,1
41.876,-87.641,6
41.876,-87.64,1
41.876,-87.633,1
41.876,-87.632,9
41.876,-87.631,3
41.876,-87.629,2
41.876,-87.628,1
41.876,-87.626,1
41.876,-87.624,1
41.877,-87.765,1
41.877,-87.763,1
41.877,-87.762,2
41.877,-87.756,4
41.877,-87.75,2
41.877,-87.749,1
41.877,-87.748,1
41.877,-87.746,1
41.877,-87.745,3
41.877,-87.744,3
41.877,-87.743,1
41.877,-87.742,2
41.877,-87.741,3
41.877,-87.74,1
41.877,-87.739,1
41.877,-87.738,4
41.877,-87.737,1
41.877,-87.733,1
41.877,-87.732,1
41.877,-87.731,5
41.877,-87.727,1
41.877,-87.726,8
41.877,-87.725,2
41.877,-87.724,6
41.877,-87.722,1
41.877,-87.721,1
41.877,-87.72,1
41.877,-87.716,1
41.877,-87.714,1
41.877,-87.712,1
41.877,-87.711,1
41.877,-87.709,2
41.877,-87.708,1
41.877,-87.707,2
41.877,-87.705,1
41.877,-87.704,2
41.877,-87.703,2
41.877,-87.702,1
41.877,-87.701,3
41.877,-87.7,1
41.877,-87.697,2
41.877,-87.692,1
41.877,-87.686,2
41.877,-87.684,2
41.877,-87.681,1
41.877,-87.68,1
41.877,-87.679,1
41.877,-87.678,2
41.877,-87.657,1
41.877,-87.656,1
41.877,-87.65,1
41.877,-87.641,2
41.877,-87.633,1
41.877,-87.631,1
41.877,-87.63,2
41.877,-87.629,2
41.877,-87.628,5
41.877,-87.624,4
41.878,-87.765,1
41.878,-87.763,1
41.878,-87.762,4
41.878,-87.758,1
41.878,-87.756,2
41.878,-87.752,1
41.878,-87.751,1
41.878,-87.749,1
41.878,-87.748,1
41.878,-87.745,2
41.878,-87.743,5
41.878,-87.741,2
41.878,-87.74,1
41.878,-87.739,1
41.878,-87.738,2
41.878,-87.735,2
41.878,-87.734,1
41.878,-87.731,2
41.878,-87.729,1
41.878,-87.728,1
41.878,-87.726,2
41.878,-87.724,1
41.878,-87.721,2
41.878,-87.714,2
41.878,-87.71,1
41.878,-87.709,2
41.878,-87.706,1
41.878,-87.704,1
41.878,-87.701,1
41.878,-87.696,1
41.878,-87.695,1
41.878,-87.686,2
41.878,-87.685,2
41.878,-87.679,1
41.878,-87.672,2
41.878,-87.667,1
41.878,-87.658,1
41.878,-87.655,2
41.878,-87.65,1
41.878,-87.649,1
41.878,-87.648,1
41.878,-87.644,1
41.878,-87.643,3
41.878,-87.64,1
41.878,-87.639,1
41.878,-87.636,2
41.878,-87.635,2
41.878,-87.634,2
41.878,-87.631,2
41.878,-87.63,1
41.878,-87.629,37
41.878,-87.628,21
41.878,-87.627,7
41.878,-87.626,1
41.878,-87.625,3
41.878,-87.624,2
41.878,-87.623,1
41.878,-87.621,2
41.879,-87.773,1
41.879,-87.766,1
41.879,-87.765,2
41.879,-87.763,1
41.879,-87.762,2
41.879,-87.76,2
41.879,-87.758,1
41.879,-87.756,1
41.879,-87.754,2
41.879,-87.752,1
41.879,-87.751,1
41.879,-87.746,3
41.879,-87.745,2
41.879,-87.741,2
41.879,-87.738,1
41.879,-87.733,1
41.879,-87.732,6
41.879,-87.731,1
41.879,-87.727,1
41.879,-87.726,5
41.879,-87.723,1
41.879,-87.721,2
41.879,-87.716,1
41.879,-87.714,1
41.879,-87.711,2
41.879,-87.704,1
41.879,-87.702,1
41.879,-87.699,1
41.879,-87.696,2
41.879,-87.695,1
41.879,-87.685,1
41.879,-87.657,1
41.879,-87.651,1
41.879,-87.649,1
41.879,-87.648,1
41.879,-87.643,1
41.879,-87.642,1
41.879,-87.64,13
41.879,-87.639,1
41.879,-87.637,2
41.879,-87.636,1
41.879,-87.634,2
41.879,-87.632,3
41.879,-87.63,2
41.879,-87.629,5
41.879,-87.628,28
41.879,-87.627,3
41.879,-87.626,6
41.879,-87.624,2
41.879,-87.621,1
41.88,-87.775,1
41.88,-87.774,1
41.88,-87.772,1
41.88,-87.771,2
41.88,-87.77,1
41.88,-87.766,1
41.88,-87.765,3
41.88,-87.764,1
41.88,-87.762,3
41.88,-87.761,2
41.88,-87.76,1
41.88,-87.758,2
41.88,-87.757,2
41.88,-87.756,3
41.88,-87.755,2
41.88,-87.754,3
41.88,-87.753,2
41.88,-87.752,1
41.88,-87.751,2
41.88,-87.75,1
41.88,-87.746,6
41.88,-87.738,1
41.88,-87.737,1
41.88,-87.736,2
41.88,-87.735,2
41.88,-87.733,1
41.88,-87.731,2
41.88,-87.729,1
41.88,-87.727,1
41.88,-87.726,8
41.88,-87.724,1
41.88,-87.716,1
41.88,-87.715,1
41.88,-87.714,1
41.88,-87.713,1
41.88,-87.712,1
41.88,-87.711,2
41.88,-87.709,1
41.88,-87.699,1
41.88,-87.696,2
41.88,-87.693,1
41.88,-87.686,3
41.88,-87.685,1
41.88,-87.681,1
41.88,-87.68,1
41.88,-87.668,1
41.88,-87.667,2
41.88,-87.66,1
41.88,-87.651,1
41.88,-87.648,1
41.88,-87.647,5
41.88,-87.641,1
41.88,-87.639,1
41.88,-87.637,1
41.88,-87.631,2
41.88,-87.629,23
41.88,-87.628,11
41.88,-87.627,7
41.88,-87.626,7
41.88,-87.625,5
41.88,-87.624,2
41.881,-87.775,2
41.881,-87.772,2
41.881,-87.77,2
41.881,-87.768,1
41.881,-87.765,1
41.881,-87.763,3
41.881,-87.762,2
41.881,-87.76,1
41.881,-87.759,2
41.881,-87.756,2
41.881,-87.755,1
41.881,-87.75,1
41.881,-87.745,1
41.881,-87.743,4
41.881,-87.742,2
41.881,-87.741,1
41.881,-87.739,1
41.881,-87.738,3
41.881,-87.736,3
41.881,-87.734,3
41.881,-87.733,1
41.881,-87.732,2
41.881,-87.731,6
41.881,-87.729,1
41.881,-87.727,3
41.881,-87.726,11
41.881,-87.725,1
41.881,-87.724,10
41.881,-87.722,1
41.881,-87.721,4
41.881,-87.72,1
41.881,-87.712,7
41.881,-87.711,2
41.881,-87.709,2
41.881,-87.707,8
41.881,-87.706,5
41.881,-87.704,1
41.881,-87.702,3
41.881,-87.701,1
41.881,-87.7,1
41.881,-87.699,3
41.881,-87.697,3
41.881,-87.686,1
41.881,-87.685,5
41.881,-87.682,1
41.881,-87.68,3
41.881,-87.677,1
41.881,-87.675,1
41.881,-87.672,1
41.881,-87.665,1
41.881,-87.657,1
41.881,-87.652,1
41.881,-87.647,2
41.881,-87.643,1
41.881,-87.636,1
41.881,-87.634,2
41.881,-87.631,4
41.881,-87.63,1
41.881,-87.629,10
41.881,-87.628,10
41.881,-87.627,8
41.881,-87.626,7
41.881,-87.625,2
41.881,-87.624,7
41.881,-87.621,1
41.881,-87.62,1
41.881,-87.619,1
41.882,-87.771,1
41.882,-87.769,2
41.882,-87.766,1
41.882,-87.765,1
41.882,-87.758,1
41.882,-87.755,2
41.882,-87.753,1
41.882,-87.751,4
41.882,-87.749,1
41.882,-87.745,1
41.882,-87.744,1
41.882,-87.743,3
41.882,-87.74,2
41.882,-87.739,1
41.882,-87.738,1
41.882,-87.736,2
41.882,-87.731,1
41.882,-87.729,4
41.882,-87.726,4
41.882,-87.721,1
41.882,-87.711,7
41.882,-87.71,1
41.882,-87.708,1
41.882,-87.706,1
41.882,-87.705,1
41.882,-87.704,1
41.882,-87.702,1
41.882,-87.7,1
41.882,-87.695,2
41.882,-87.693,1
41.882,-87.686,2
41.882,-87.685,2
41.882,-87.682,1
41.882,-87.679,1
41.882,-87.667,1
41.882,-87.662,1
41.882,-87.661,2
41.882,-87.657,1
41.882,-87.651,2
41.882,-87.65,1
41.882,-87.647,2
41.882,-87.641,1
41.882,-87.64,12
41.882,-87.639,1
41.882,-87.637,1
41.882,-87.635,1
41.882,-87.634,2
41.882,-87.633,2
41.882,-87.632,6
41.882,-87.631,1
41.882,-87.63,3
41.882,-87.629,89
41.882,-87.628,63
41.882,-87.627,2
41.882,-87.626,18
41.882,-87.625,2
41.882,-87.624,12
41.883,-87.773,3
41.883,-87.772,1
41.883,-87.77,1
41.883,-87.768,2
41.883,-87.767,4
41.883,-87.765,6
41.883,-87.763,2
41.883,-87.762,1
41.883,-87.76,1
41.883,-87.759,1
41.883,-87.758,1
41.883,-87.755,2
41.883,-87.754,1
41.883,-87.751,1
41.883,-87.75,2
41.883,-87.749,1
41.883,-87.742,2
41.883,-87.741,1
41.883,-87.74,1
41.883,-87.736,1
41.883,-87.722,2
41.883,-87.711,1
41.883,-87.707,1
41.883,-87.706,2
41.883,-87.705,1
41.883,-87.702,3
41.883,-87.7,1
41.883,-87.698,3
41.883,-87.695,1
41.883,-87.686,1
41.883,-87.684,1
41.883,-87.68,1
41.883,-87.679,1
41.883,-87.672,1
41.883,-87.669,2
41.883,-87.668,1
41.883,-87.657,1
41.883,-87.65,1
41.883,-87.648,1
41.883,-87.642,1
41.883,-87.641,1
41.883,-87.64,1
41.883,-87.634,10
41.883,-87.633,6
41.883,-87.632,2
41.883,-87.631,3
41.883,-87.63,14
41.883,-87.629,15
41.883,-87.628,10
41.883,-87.626,12
41.883,-87.625,4
41.883,-87.624,5
41.884,-87.775,2
41.884,-87.772,1
41.884,-87.771,1
41.884,-87.769,1
41.884,-87.766,1
41.884,-87.765,1
41.884,-87.762,1
41.884,-87.761,1
41.884,-87.759,1
41.884,-87.754,1
41.884,-87.749,2
41.884,-87.748,1
41.884,-87.747,1
41.884,-87.742,1
41.884,-87.731,1
41.884,-87.728,1
41.884,-87.726,2
41.884,-87.725,1
41.884,-87.722,1
41.884,-87.714,1
41.884,-87.709,2
41.884,-87.708,1
41.884,-87.707,10
41.884,-87.706,3
41.884,-87.704,1
41.884,-87.697,4
41.884,-87.696,3
41.884,-87.695,1
41.884,-87.687,2
41.884,-87.684,1
41.884,-87.683,3
41.884,-87.682,2
41.884,-87.68,1
41.884,-87.677,1
41.884,-87.675,1
41.884,-87.673,4
41.884,-87.672,2
41.884,-87.668,1
41.884,-87.664,2
41.884,-87.66,1
41.884,-87.658,1
41.884,-87.652,1
41.884,-87.651,2
41.884,-87.649,1
41.884,-87.645,1
41.884,-87.643,1
41.884,-87.642,1
41.884,-87.637,1
41.884,-87.634,3
41.884,-87.633,4
41.884,-87.632,3
41.884,-87.631,9
41.884,-87.629,13
41.884,-87.628,23
41.884,-87.627,9
41.884,-87.626,6
41.884,-87.625,2
41.884,-87.624,7
41.884,-87.623,4
41.884,-87.622,19
41.884,-87.619,62
41.884,-87.614,1
41.885,-87.775,1
41.885,-87.773,1
41.885,-87.768,1
41.885,-87.767,3
41.885,-87.765,6
41.885,-87.763,2
41.885,-87.76,1
41.885,-87.756,1
41.885,-87.755,1
41.885,-87.754,1
41.885,-87.753,1
41.885,-87.75,1
41.885,-87.749,1
41.885,-87.748,1
41.885,-87.745,3
41.885,-87.744,1
41.885,-87.736,2
41.885,-87.735,1
41.885,-87.734,1
41.885,-87.731,1
41.885,-87.729,1
41.885,-87.726,11
41.885,-87.721,1
41.885,-87.72,1
41.885,-87.717,2
41.885,-87.716,4
41.885,-87.714,1
41.885,-87.712,3
41.885,-87.711,2
41.885,-87.708,1
41.885,-87.706,2
41.885,-87.703,1
41.885,-87.696,2
41.885,-87.69,1
41.885,-87.685,1
41.885,-87.682,4
41.885,-87.678,2
41.885,-87.672,1
41.885,-87.671,1
41.885,-87.67,2
41.885,-87.668,3
41.885,-87.667,3
41.885,-87.666,1
41.885,-87.665,3
41.885,-87.664,3
41.885,-87.652,2
41.885,-87.648,3
41.885,-87.647,1
41.885,-87.641,1
41.885,-87.64,1
41.885,-87.637,1
41.885,-87.635,3
41.885,-87.634,2
41.885,-87.631,20
41.885,-87.629,7
41.885,-87.628,52
41.885,-87.626,1
41.885,-87.625,1
41.885,-87.624,16
41.885,-87.623,2
41.885,-87.62,2
41.885,-87.617,1
41.886,-87.775,1
41.886,-87.773,1
41.886,-87.77,1
41.886,-87.767,2
41.886,-87.765,1
41.886,-87.764,1
41.886,-87.762,2
41.886,-87.761,3
41.886,-87.757,2
41.886,-87.756,1
41.886,-87.755,3
41.886,-87.754,1
41.886,-87.753,1
41.886,-87.75,2
41.886,-87.749,1
41.886,-87.746,2
41.886,-87.744,2
41.886,-87.743,1
41.886,-87.736,1
41.886,-87.732,1
41.886,-87.727,1
41.886,-87.726,2
41.886,-87.721,4
41.886,-87.716,1
41.886,-87.714,1
41.886,-87.712,1
41.886,-87.711,1
41.886,-87.71,1
41.886,-87.707,1
41.886,-87.706,3
41.886,-87.702,1
41.886,-87.701,1
41.886,-87.679,1
41.886,-87.654,1
41.886,-87.653,2
41.886,-87.652,3
41.886,-87.651,1
41.886,-87.649,1
41.886,-87.644,1
41.886,-87.643,1
41.886,-87.642,3
41.886,-87.64,2
41.886,-87.635,4
41.886,-87.634,9
41.886,-87.632,114
41.886,-87.631,37
41.886,-87.63,2
41.886,-87.629,3
41.886,-87.628,25
41.886,-87.627,5
41.886,-87.626,9
41.886,-87.625,2
41.886,-87.624,2
41.886,-87.621,2
41.887,-87.773,1
41.887,-87.771,1
41.887,-87.77,1
41.887,-87.768,1
41.887,-87.766,2
41.887,-87.765,7
41.887,-87.764,2
41.887,-87.758,1
41.887,-87.757,4
41.887,-87.756,6
41.887,-87.755,4
41.887,-87.754,4
41.887,-87.752,1
41.887,-87.751,1
41.887,-87.746,9
41.887,-87.745,2
41.887,-87.744,7
41.887,-87.737,1
41.887,-87.731,1
41.887,-87.729,1
41.887,-87.721,1
41.887,-87.716,1
41.887,-87.711,1
41.887,-87.706,2
41.887,-87.699,1
41.887,-87.693,1
41.887,-87.691,1
41.887,-87.688,1
41.887,-87.686,1
41.887,-87.681,1
41.887,-87.676,1
41.887,-87.667,2
41.887,-87.662,1
41.887,-87.661,1
41.887,-87.657,2
41.887,-87.655,1
41.887,-87.651,1
41.887,-87.649,2
41.887,-87.648,2
41.887,-87.647,1
41.887,-87.645,1
41.887,-87.644,1
41.887,-87.635,2
41.887,-87.633,1
41.887,-87.631,1
41.887,-87.63,1
41.887,-87.629,1
41.887,-87.628,2
41.887,-87.627,3
41.887,-87.626,1
41.887,-87.625,6
41.887,-87.621,1
41.888,-87.775,2
41.888,-87.773,3
41.888,-87.767,2
41.888,-87.765,4
41.888,-87.764,1
41.888,-87.763,4
41.888,-87.762,2
41.888,-87.76,1
41.888,-87.758,1
41.888,-87.755,4
41.888,-87.754,1
41.888,-87.753,2
41.888,-87.752,1
41.888,-87.751,1
41.888,-87.747,1
41.888,-87.701,1
41.888,-87.7,1
41.888,-87.672,2
41.888,-87.663,4
41.888,-87.644,1
41.888,-87.635,2
41.888,-87.631,1
41.888,-87.63,2
41.888,-87.628,3
41.888,-87.626,5
41.888,-87.625,4
41.888,-87.624,1
41.888,-87.623,5
41.888,-87.619,2
41.889,-87.775,1
41.889,-87.762,1
41.889,-87.759,1
41.889,-87.758,2
41.889,-87.757,1
41.889,-87.756,2
41.889,-87.749,1
41.889,-87.747,1
41.889,-87.72,1
41.889,-87.717,1
41.889,-87.716,1
41.889,-87.715,1
41.889,-87.687,1
41.889,-87.683,1
41.889,-87.672,2
41.889,-87.67,1
41.889,-87.657,1
41.889,-87.651,1
41.889,-87.644,3
41.889,-87.643,1
41.889,-87.637,1
41.889,-87.634,3
41.889,-87.633,3
41.889,-87.632,5
41.889,-87.631,2
41.889,-87.63,1
41.889,-87.629,1
41.889,-87.628,2
41.889,-87.627,2
41.889,-87.626,1
41.889,-87.624,5
41.89,-87.775,1
41.89,-87.765,2
41.89,-87.763,4
41.89,-87.76,1
41.89,-87.755,1
41.89,-87.754,1
41.89,-87.726,1
41.89,-87.721,1
41.89,-87.715,2
41.89,-87.714,1
41.89,-87.709,1
41.89,-87.68,2
41.89,-87.677,1
41.89,-87.676,1
41.89,-87.673,1
41.89,-87.666,2
41.89,-87.662,2
41.89,-87.659,1
41.89,-87.656,1
41.89,-87.655,1
41.89,-87.653,1
41.89,-87.649,1
41.89,-87.648,2
41.89,-87.647,1
41.89,-87.646,2
41.89,-87.645,1
41.89,-87.637,1
41.89,-87.636,1
41.89,-87.634,2
41.89,-87.633,3
41.89,-87.632,20
41.89,-87.631,14
41.89,-87.63,11
41.89,-87.629,20
41.89,-87.628,7
41.89,-87.627,5
41.89,-87.626,1
41.89,-87.625,2
41.89,-87.624,7
41.89,-87.622,1
41.89,-87.62,1
41.89,-87.617,2
41.891,-87.773,1
41.891,-87.765,1
41.891,-87.762,1
41.891,-87.76,1
41.891,-87.755,2
41.891,-87.751,1
41.891,-87.749,1
41.891,-87.746,2
41.891,-87.744,1
41.891,-87.724,1
41.891,-87.721,1
41.891,-87.714,1
41.891,-87.711,1
41.891,-87.708,1
41.891,-87.706,1
41.891,-87.685,1
41.891,-87.68,1
41.891,-87.675,1
41.891,-87.673,1
41.891,-87.67,1
41.891,-87.666,1
41.891,-87.648,22
41.891,-87.647,1
41.891,-87.643,1
41.891,-87.64,1
41.891,-87.636,2
41.891,-87.634,2
41.891,-87.633,2
41.891,-87.632,1
41.891,-87.631,2
41.891,-87.63,7
41.891,-87.629,3
41.891,-87.628,45
41.891,-87.625,3
41.891,-87.624,4
41.891,-87.622,1
41.891,-87.62,2
41.891,-87.619,2
41.891,-87.618,1
41.891,-87.617,3
41.891,-87.616,1
41.892,-87.763,4
41.892,-87.762,2
41.892,-87.754,1
41.892,-87.752,1
41.892,-87.751,1
41.892,-87.749,2
41.892,-87.746,2
41.892,-87.745,2
41.892,-87.744,3
41.892,-87.743,2
41.892,-87.722,1
41.892,-87.721,2
41.892,-87.718,2
41.892,-87.715,1
41.892,-87.714,1
41.892,-87.711,1
41.892,-87.71,1
41.892,-87.704,1
41.892,-87.688,1
41.892,-87.687,1
41.892,-87.684,1
41.892,-87.683,1
41.892,-87.682,1
41.892,-87.678,1
41.892,-87.673,1
41.892,-87.672,2
41.892,-87.67,2
41.892,-87.667,1
41.892,-87.656,1
41.892,-87.649,1
41.892,-87.648,1
41.892,-87.647,1
41.892,-87.635,2
41.892,-87.632,2
41.892,-87.63,3
41.892,-87.629,4
41.892,-87.628,17
41.892,-87.627,6
41.892,-87.626,6
41.892,-87.624,9
41.892,-87.621,2
41.892,-87.62,2
41.892,-87.613,1
41.892,-87.611,4
41.892,-87.608,2
41.892,-87.606,1
41.893,-87.772,2
41.893,-87.771,1
41.893,-87.77,1
41.893,-87.769,2
41.893,-87.767,1
41.893,-87.765,1
41.893,-87.764,3
41.893,-87.758,1
41.893,-87.753,3
41.893,-87.743,1
41.893,-87.742,1
41.893,-87.719,1
41.893,-87.716,1
41.893,-87.714,2
41.893,-87.713,1
41.893,-87.706,2
41.893,-87.704,1
41.893,-87.692,1
41.893,-87.682,1
41.893,-87.673,1
41.893,-87.662,1
41.893,-87.661,1
41.893,-87.66,1
41.893,-87.659,1
41.893,-87.658,1
41.893,-87.641,2
41.893,-87.639,1
41.893,-87.637,1
41.893,-87.636,5
41.893,-87.635,15
41.893,-87.634,3
41.893,-87.633,2
41.893,-87.632,4
41.893,-87.631,3
41.893,-87.63,1
41.893,-87.629,3
41.893,-87.628,6
41.893,-87.626,7
41.893,-87.625,1
41.893,-87.624,15
41.893,-87.622,2
41.893,-87.621,3
41.893,-87.62,2
41.893,-87.618,2
41.893,-87.617,1
41.894,-87.775,4
41.894,-87.774,1
41.894,-87.773,2
41.894,-87.772,1
41.894,-87.77,2
41.894,-87.767,2
41.894,-87.765,3
41.894,-87.764,1
41.894,-87.757,1
41.894,-87.756,4
41.894,-87.753,1
41.894,-87.752,1
41.894,-87.751,1
41.894,-87.749,1
41.894,-87.746,4
41.894,-87.725,2
41.894,-87.724,1
41.894,-87.722,2
41.894,-87.721,2
41.894,-87.72,4
41.894,-87.718,1
41.894,-87.715,1
41.894,-87.713,1
41.894,-87.71,1
41.894,-87.709,3
41.894,-87.685,1
41.894,-87.682,2
41.894,-87.681,1
41.894,-87.678,1
41.894,-87.675,1
41.894,-87.667,1
41.894,-87.666,2
41.894,-87.665,2
41.894,-87.661,2
41.894,-87.656,1
41.894,-87.636,20
41.894,-87.635,3
41.894,-87.634,1
41.894,-87.633,1
41.894,-87.631,3
41.894,-87.63,1
41.894,-87.628,3
41.894,-87.627,1
41.894,-87.625,2
41.894,-87.624,2
41.894,-87.623,1
41.894,-87.621,3
41.894,-87.62,1
41.894,-87.617,1
41.894,-87.615,1
41.895,-87.774,2
41.895,-87.771,1
41.895,-87.77,2
41.895,-87.769,1
41.895,-87.768,1
41.895,-87.766,4
41.895,-87.765,3
41.895,-87.764,2
41.895,-87.763,1
41.895,-87.761,1
41.895,-87.76,4
41.895,-87.759,1
41.895,-87.758,1
41.895,-87.756,4
41.895,-87.755,4
41.895,-87.754,1
41.895,-87.752,1
41.895,-87.747,2
41.895,-87.746,4
41.895,-87.745,1
41.895,-87.742,3
41.895,-87.739,1
41.895,-87.737,1
41.895,-87.733,1
41.895,-87.726,3
41.895,-87.725,3
41.895,-87.724,6
41.895,-87.723,2
41.895,-87.722,3
41.895,-87.721,7
41.895,-87.72,2
41.895,-87.719,1
41.895,-87.717,1
41.895,-87.714,2
41.895,-87.713,1
41.895,-87.711,1
41.895,-87.684,2
41.895,-87.683,1
41.895,-87.677,1
41.895,-87.664,1
41.895,-87.663,1
41.895,-87.661,1
41.895,-87.66,1
41.895,-87.654,1
41.895,-87.653,1
41.895,-87.643,1
41.895,-87.642,1
41.895,-87.64,1
41.895,-87.637,2
41.895,-87.636,1
41.895,-87.635,1
41.895,-87.634,1
41.895,-87.633,1
41.895,-87.632,1
41.895,-87.631,1
41.895,-87.63,1
41.895,-87.629,1
41.895,-87.628,1
41.895,-87.627,4
41.895,-87.625,1
41.895,-87.624,4
41.895,-87.623,1
41.895,-87.622,4
41.895,-87.616,1
41.896,-87.765,1
41.896,-87.762,2
41.896,-87.761,2
41.896,-87.756,1
41.896,-87.753,2
41.896,-87.748,1
41.896,-87.747,1
41.896,-87.746,1
41.896,-87.734,2
41.896,-87.731,1
41.896,-87.73,1
41.896,-87.729,1
41.896,-87.726,3
41.896,-87.722,5
41.896,-87.721,1
41.896,-87.72,3
41.896,-87.719,2
41.896,-87.716,1
41.896,-87.715,1
41.896,-87.714,1
41.896,-87.713,1
41.896,-87.712,5
41.896,-87.711,4
41.896,-87.71,1
41.896,-87.709,1
41.896,-87.707,7
41.896,-87.706,4
41.896,-87.702,1
41.896,-87.699,2
41.896,-87.697,1
41.896,-87.695,2
41.896,-87.691,1
41.896,-87.688,1
41.896,-87.687,1
41.896,-87.686,1
41.896,-87.678,5
41.896,-87.677,1
41.896,-87.675,1
41.896,-87.67,1
41.896,-87.668,1
41.896,-87.667,1
41.896,-87.663,1
41.896,-87.661,1
41.896,-87.66,1
41.896,-87.656,22
41.896,-87.655,2
41.896,-87.654,1
41.896,-87.651,1
41.896,-87.643,2
41.896,-87.639,1
41.896,-87.637,1
41.896,-87.636,2
41.896,-87.634,2
41.896,-87.633,2
41.896,-87.632,1
41.896,-87.631,3
41.896,-87.63,1
41.896,-87.628,1
41.896,-87.626,1
41.896,-87.625,1
41.896,-87.624,9
41.897,-87.772,1
41.897,-87.77,1
41.897,-87.769,2
41.897,-87.768,1
41.897,-87.767,1
41.897,-87.761,1
41.897,-87.758,1
41.897,-87.757,1
41.897,-87.756,1
41.897,-87.752,2
41.897,-87.747,1
41.897,-87.736,1
41.897,-87.722,1
41.897,-87.711,3
41.897,-87.698,1
41.897,-87.697,2
41.897,-87.692,1
41.897,-87.691,1
41.897,-87.682,1
41.897,-87.676,1
41.897,-87.671,1
41.897,-87.648,1
41.897,-87.643,1
41.897,-87.64,1
41.897,-87.639,2
