Latitude,Longitude,Primary Type,Hour,Month
41.884688197,-87.636827836,THEFT,12,12
41.755642812,-87.642945357,ROBBERY,20,12
41.71907755,-87.536493709,ROBBERY,13,12
41.692534384,-87.609913783,ROBBERY,12,12
41.86645229,-87.70128474,ROBBERY,22,12
41.793347225,-87.589829568,ROBBERY,21,12
41.954085098,-87.650230319,ROBBERY,16,12
41.810373162,-87.670602393,ROBBERY,17,12
41.854388759,-87.675903722,ROBBERY,19,12
41.830868701,-87.617322327,ROBBERY,0,12
41.886695278,-87.765092786,ROBBERY,18,12
41.940476141,-87.760543026,ROBBERY,16,12
41.967234912,-87.720664285,ROBBERY,17,12
42.006400316,-87.690103264,ROBBERY,15,12
41.884013483,-87.627896757,THEFT,14,12
41.954207366,-87.674915646,THEFT,9,12
41.768599615,-87.660687847,ROBBERY,12,12
41.921655295,-87.658814496,THEFT,17,12
41.761898207,-87.593311937,ROBBERY,10,12
41.753634235,-87.559437247,ROBBERY,10,12
41.752470539,-87.634345074,ROBBERY,1,12
41.924525105,-87.723465265,ROBBERY,4,12
41.895826124,-87.726096446,ROBBERY,16,12
41.688756095,-87.621001903,ROBBERY,17,12
41.92449386,-87.725854078,ROBBERY,2,12
41.887400897,-87.745534061,ROBBERY,1,12
41.789842833,-87.670542547,ROBBERY,0,12
41.830676853,-87.610352872,THEFT,17,12
41.785582693,-87.688692554,ROBBERY,21,12
41.995793614,-87.697913357,ROBBERY,16,12
41.88322275,-87.625602945,THEFT,19,12
41.733398262,-87.576405058,ROBBERY,6,12
41.895549905,-87.706859996,THEFT,11,12
41.886668517,-87.746135715,ROBBERY,13,12
41.885871785,-87.632452147,THEFT,10,12
41.765332603,-87.627981404,ROBBERY,19,12
41.744872297,-87.664907745,ROBBERY,19,12
41.910470038,-87.678286009,ROBBERY,16,12
41.751449797,-87.641623339,ROBBERY,15,12
41.967734576,-87.657615252,ROBBERY,23,12
41.778268102,-87.688505508,ROBBERY,22,12
41.909474959,-87.757873882,ROBBERY,20,12
41.74574008,-87.664535966,ROBBERY,18,12
41.75471265,-87.58216515,ROBBERY,10,12
41.903996883,-87.643230238,ROBBERY,20,12
41.810740003,-87.675220451,THEFT,14,12
41.894401176,-87.712623004,ROBBERY,21,12
41.759978626,-87.602969874,ROBBERY,11,12
41.888190269,-87.76330569,ROBBERY,19,12
41.934842477,-87.729522998,ROBBERY,5,12
41.786484157,-87.620632463,ROBBERY,3,12
41.904827585,-87.723057653,ROBBERY,1,12
41.803136895,-87.6084216,ROBBERY,18,12
41.904386765,-87.732091281,ROBBERY,15,12
41.941925539,-87.718704927,ROBBERY,20,12
41.80352714,-87.601584259,ROBBERY,22,12
41.761450225,-87.623211368,ROBBERY,19,12
41.65783968,-87.54351033,ROBBERY,23,12
41.874974798,-87.725475051,ROBBERY,22,12
41.874347362,-87.726182304,ROBBERY,22,12
41.885134874,-87.706241967,ROBBERY,19,12
41.772627607,-87.73236286,ROBBERY,17,12
41.791349357,-87.6888548,ROBBERY,21,12
41.877134658,-87.721881801,ROBBERY,17,12
41.883500187,-87.627876698,THEFT,13,12
41.905289397,-87.761048674,ROBBERY,18,12
41.793935909,-87.625680278,ROBBERY,14,12
41.90982859,-87.677447594,THEFT,17,12
41.925114579,-87.677559303,THEFT,16,12
41.978991238,-87.659941972,THEFT,16,12
41.906725671,-87.759606807,ROBBERY,11,12
41.717345593,-87.629766379,ROBBERY,12,12
41.910676312,-87.649187069,THEFT,1,12
41.862890718,-87.639105588,ROBBERY,10,12
41.844165808,-87.730835082,ROBBERY,11,12
41.808929094,-87.616576329,ROBBERY,12,12
41.854681612,-87.711234286,ROBBERY,13,12
41.886948813,-87.751061628,ROBBERY,9,12
41.895420644,-87.720539406,ROBBERY,10,12
41.925921947,-87.649432101,ROBBERY,18,12
41.939452613,-87.649250785,ROBBERY,20,11
41.827185501,-87.621674516,ROBBERY,1,12
41.870536797,-87.764472235,ROBBERY,0,12
41.878363965,-87.76347748,ROBBERY,0,12
41.968372099,-87.716255505,ROBBERY,3,12
41.885741029,-87.631711749,THEFT,17,12
41.903061774,-87.764503208,ROBBERY,23,12
41.910017804,-87.71450335,ROBBERY,20,12
41.665417258,-87.623059869,ROBBERY,5,12
41.899446926,-87.754481726,ROBBERY,20,12
41.794558626,-87.726877251,ROBBERY,2,12
41.910965919,-87.711705731,ROBBERY,13,12
41.944622282,-87.722148977,THEFT,23,12
41.655807747,-87.60396869,ROBBERY,22,12
41.722061253,-87.632161873,ROBBERY,21,12
41.852449027,-87.715021865,ROBBERY,20,12
41.942679049,-87.668745178,THEFT,10,12
41.739265865,-87.604893749,ROBBERY,8,12
41.843898107,-87.707459543,ROBBERY,20,12
41.774026599,-87.586313402,ROBBERY,1,12
41.944953005,-87.649416212,THEFT,1,12
41.910676312,-87.649187069,THEFT,5,12
41.895900086,-87.677663589,ROBBERY,4,12
41.983553381,-87.713773382,ROBBERY,4,12
41.871530533,-87.744926805,ROBBERY,3,12
41.791814163,-87.696913984,ROBBERY,2,12
41.756765393,-87.562690836,ROBBERY,1,12
41.910367434,-87.731230592,ROBBERY,12,12
41.825645688,-87.605859954,ROBBERY,12,12
41.751281681,-87.605523842,ROBBERY,22,12
41.75632614,-87.563894552,ROBBERY,21,12
41.852583587,-87.695467714,THEFT,22,12
41.852128157,-87.67890364,ROBBERY,4,12
41.884534086,-87.646781557,THEFT,2,12
41.875876568,-87.745294518,ROBBERY,23,12
41.693426948,-87.62901654,ROBBERY,23,12
41.874288556,-87.725441164,ROBBERY,23,12
41.845723976,-87.711166927,ROBBERY,23,12
41.929865972,-87.647688475,ROBBERY,22,12
41.887966168,-87.634790696,ROBBERY,19,12
41.912864393,-87.639736305,ROBBERY,22,12
41.883658794,-87.630919282,THEFT,19,12
41.81508969,-87.702615375,THEFT,17,12
41.902130258,-87.766476724,ROBBERY,17,12
41.836069707,-87.613033345,ROBBERY,14,12
41.839203642,-87.65914162,ROBBERY,18,12
41.904370109,-87.631460067,THEFT,11,12
41.883954671,-87.70620944,ROBBERY,12,12
41.877724255,-87.728019368,ROBBERY,12,12
41.910121292,-87.638560993,ROBBERY,19,12
41.781044709,-87.68644282,ROBBERY,21,12
41.88285803,-87.766599362,ROBBERY,20,12
41.804166826,-87.598187984,ROBBERY,19,12
41.93078766,-87.710219712,THEFT,15,12
41.798664335,-87.662269604,ROBBERY,11,12
41.932097229,-87.77599453,ROBBERY,10,12
41.917732625,-87.748691225,ROBBERY,11,12
41.777679377,-87.600393347,ROBBERY,9,12
41.882394062,-87.627844798,ROBBERY,18,12
41.791100606,-87.620280634,ROBBERY,17,12
41.795395886,-87.664621403,THEFT,16,12
41.938684549,-87.757875976,ROBBERY,1,12
41.8806874,-87.631469595,THEFT,14,12
41.757151024,-87.651483467,ROBBERY,6,12
41.973282482,-87.65700132,ROBBERY,0,12
41.874850606,-87.735272577,ROBBERY,4,12
41.871870367,-87.706459756,ROBBERY,1,12
41.878638996,-87.627691486,THEFT,16,12
41.878931004,-87.639585621,THEFT,15,12
41.970286064,-87.706859994,ROBBERY,0,12
41.881204217,-87.771824773,ROBBERY,0,12
41.913445992,-87.745974841,ROBBERY,0,12
41.972378802,-87.728142611,ROBBERY,0,12
41.844341034,-87.717819443,ROBBERY,17,12
41.884422899,-87.64471155,ROBBERY,17,11
41.920394271,-87.66845103,ROBBERY,19,11
41.904370109,-87.631460067,ROBBERY,2,10
41.763419509,-87.611581254,ROBBERY,19,12
41.865158786,-87.727587223,THEFT,2,12
41.882381731,-87.629412971,THEFT,16,12
41.882720695,-87.627855894,THEFT,18,12
41.913340691,-87.700337381,ROBBERY,17,12
41.845195591,-87.722134627,ROBBERY,14,12
41.75652833,-87.592570988,ROBBERY,15,10
41.706987456,-87.620244029,ROBBERY,1,12
41.800148896,-87.689096713,ROBBERY,20,12
41.887049059,-87.667026761,THEFT,12,12
41.695971873,-87.625594478,ROBBERY,17,12
41.843729934,-87.722093526,ROBBERY,22,12
41.982270338,-87.806941262,ROBBERY,20,12
41.782724127,-87.658285329,ROBBERY,21,12
41.829420717,-87.67769665,ROBBERY,18,12
41.73614018,-87.62911796,ROBBERY,17,12
41.729597681,-87.638575314,ROBBERY,20,12
41.759381635,-87.55956245,ROBBERY,5,12
41.883210775,-87.629906972,THEFT,19,12
41.885741029,-87.631711749,THEFT,18,12
41.925398601,-87.652337017,THEFT,16,12
41.883523439,-87.629429818,THEFT,16,12
41.946724511,-87.691501175,ROBBERY,17,12
41.886267056,-87.761750978,ROBBERY,13,12
41.897895128,-87.624096605,THEFT,16,12
41.765294699,-87.604757012,ROBBERY,14,12
41.915209602,-87.73780215,THEFT,22,12
41.795991039,-87.630542489,ROBBERY,18,12
41.792229783,-87.619160665,ROBBERY,6,12
41.875588919,-87.632421308,THEFT,17,12
41.878797001,-87.731626185,ROBBERY,23,12
41.830954079,-87.630703226,THEFT,3,12
41.806668649,-87.610142373,ROBBERY,11,12
41.871799513,-87.632936347,ROBBERY,21,12
41.876476201,-87.696166514,THEFT,15,12
41.874543525,-87.628860099,ROBBERY,13,11
41.79511919,-87.592673194,ROBBERY,17,12
41.880486258,-87.725665179,ROBBERY,1,12
41.910107551,-87.670115487,ROBBERY,19,12
41.882139587,-87.71104513,ROBBERY,17,12
41.849055505,-87.713703868,ROBBERY,17,12
41.797994898,-87.596039755,ROBBERY,15,12
41.902917894,-87.697817532,ROBBERY,15,12
41.880518571,-87.743441605,ROBBERY,9,12
41.876893568,-87.741337889,ROBBERY,16,12
41.743822887,-87.719297084,ROBBERY,8,12
41.785750062,-87.691136568,ROBBERY,7,12
41.871489164,-87.627516791,ROBBERY,7,12
41.868165405,-87.62743954,THEFT,14,12
41.92157132,-87.784166312,ROBBERY,2,12
41.6549986,-87.602309192,ROBBERY,14,12
41.760440891,-87.65277913,ROBBERY,19,12
41.87270939,-87.711881958,ROBBERY,21,9
41.691557251,-87.701582846,ROBBERY,20,4
41.879202837,-87.626113652,THEFT,16,12
42.018498254,-87.672983233,THEFT,12,12
41.89535452,-87.733483581,THEFT,19,12
41.931783447,-87.708637096,ROBBERY,11,12
41.930393516,-87.710914444,ROBBERY,23,12
41.749403992,-87.723780721,ROBBERY,22,12
41.867624425,-87.725236292,ROBBERY,1,12
41.972557372,-87.667217445,ROBBERY,20,12
41.772409335,-87.620293392,ROBBERY,20,12
41.872881651,-87.760309784,ROBBERY,17,12
41.851997246,-87.688752882,THEFT,17,12
41.868165405,-87.62743954,THEFT,14,12
41.867185815,-87.716576049,ROBBERY,9,12
41.851644977,-87.716556523,THEFT,10,12
41.875133111,-87.736298051,ROBBERY,3,12
41.884739981,-87.747879385,THEFT,8,12
41.774659137,-87.701805506,ROBBERY,7,12
41.890032024,-87.630203077,THEFT,3,12
41.721623049,-87.624701342,THEFT,22,12
41.925406329,-87.651789407,ROBBERY,17,12
41.831063762,-87.621330678,ROBBERY,15,12
41.903506392,-87.657657406,THEFT,15,12
41.885557267,-87.653630649,ROBBERY,12,12
41.87766908,-87.629284766,THEFT,13,12
41.731889543,-87.638634882,ROBBERY,7,12
41.900860447,-87.632842923,ROBBERY,1,12
41.800132411,-87.68909321,ROBBERY,2,12
41.89201649,-87.763455311,ROBBERY,0,12
41.966760586,-87.727986195,ROBBERY,0,12
41.881556538,-87.627758535,THEFT,8,12
41.656937576,-87.605134262,ROBBERY,2,12
41.74984828,-87.631855905,ROBBERY,20,12
41.941786753,-87.749423528,ROBBERY,0,12
41.785691,-87.692354502,ROBBERY,20,12
41.882381731,-87.629412971,THEFT,16,12
41.898506352,-87.764506906,ROBBERY,19,12
41.740439471,-87.702137241,ROBBERY,11,12
41.885888079,-87.627942238,THEFT,11,12
41.852975649,-87.702856288,ROBBERY,23,11
41.781534778,-87.605955453,ROBBERY,4,12
41.891694878,-87.626155832,THEFT,16,12
41.769252332,-87.605679991,ROBBERY,5,12
41.867428687,-87.626342565,ROBBERY,15,12
41.654171866,-87.602201445,ROBBERY,13,12
41.935086339,-87.785825531,ROBBERY,1,12
41.75157958,-87.578119151,ROBBERY,16,12
41.852840961,-87.626459189,ROBBERY,11,12
41.885326396,-87.633919718,ROBBERY,22,11
41.9144679,-87.735016755,ROBBERY,2,12
41.882381731,-87.629412971,THEFT,12,12
41.902890962,-87.700892434,ROBBERY,9,12
41.759920977,-87.602966863,ROBBERY,22,12
41.885134807,-87.672463411,ROBBERY,22,12
41.760652735,-87.708423064,ROBBERY,23,12
41.860204623,-87.727439421,ROBBERY,22,12
41.77268594,-87.605758495,ROBBERY,18,12
41.751848266,-87.557487059,ROBBERY,17,12
41.854010712,-87.724822014,ROBBERY,17,12
41.739576376,-87.712969374,ROBBERY,17,12
41.896011332,-87.634185138,ROBBERY,20,12
41.784554979,-87.654628826,ROBBERY,14,12
41.954390155,-87.705589264,ROBBERY,3,12
41.778901304,-87.671487478,ROBBERY,16,12
41.750772111,-87.624538423,ROBBERY,6,12
41.920166781,-87.707060194,ROBBERY,9,12
41.760517127,-87.680579352,ROBBERY,9,12
41.817213984,-87.631227623,ROBBERY,4,12
41.883620971,-87.627882713,THEFT,5,12
41.773406753,-87.643418438,THEFT,14,12
41.897673587,-87.628227614,THEFT,14,12
41.875286899,-87.67649739,THEFT,16,12
41.988407877,-87.670539259,ROBBERY,22,12
41.77617415,-87.607093877,ROBBERY,12,12
41.87409004,-87.761595119,ROBBERY,18,12
41.882446221,-87.627847897,THEFT,15,12
41.9105506,-87.673185901,ROBBERY,20,12
41.807893207,-87.721719051,ROBBERY,22,12
41.783143861,-87.620552126,ROBBERY,19,12
41.912107983,-87.637180096,ROBBERY,18,12
41.746227464,-87.665762163,ROBBERY,16,12
41.877391301,-87.700365464,ROBBERY,17,12
41.900885003,-87.721677307,ROBBERY,19,12
41.96538061,-87.659110921,ROBBERY,14,12
41.887318819,-87.755314708,ROBBERY,16,12
41.952520546,-87.665091699,ROBBERY,15,12
41.740238824,-87.728092129,ROBBERY,16,12
41.800692217,-87.684213423,ROBBERY,2,12
41.873620574,-87.711392136,ROBBERY,12,12
41.883210946,-87.631280397,THEFT,13,12
41.844538907,-87.703196029,ROBBERY,12,12
41.768702497,-87.631100681,ROBBERY,22,11
41.687097962,-87.626244569,ROBBERY,22,9
42.00180847,-87.660753652,ROBBERY,2,12
41.907272203,-87.729191411,ROBBERY,2,12
41.957537358,-87.711565838,ROBBERY,2,12
41.878638996,-87.627691486,THEFT,12,12
41.687275495,-87.612414654,ROBBERY,16,11
41.776400433,-87.570448042,ROBBERY,18,10
41.886530554,-87.74438154,ROBBERY,0,12
41.88033698,-87.629365643,THEFT,18,12
41.756655606,-87.562688485,ROBBERY,23,12
41.811724859,-87.669913514,THEFT,22,12
41.873907046,-87.725430093,ROBBERY,21,12
41.725872263,-87.576654588,ROBBERY,14,12
41.735992984,-87.649270835,ROBBERY,16,12
41.885741029,-87.631711749,THEFT,17,12
41.88705768,-87.647514742,THEFT,1,12
41.903931469,-87.629290187,THEFT,1,12
41.884229778,-87.765412092,ROBBERY,18,12
41.79464166,-87.755770445,ROBBERY,4,12
41.878346264,-87.709385472,ROBBERY,21,12
41.90044947,-87.752485437,ROBBERY,22,12
41.877984858,-87.761740331,ROBBERY,21,12
41.872783042,-87.726164064,ROBBERY,19,12
41.829459134,-87.677696258,ROBBERY,21,12
41.868035989,-87.721605044,ROBBERY,12,12
42.019431567,-87.678302357,ROBBERY,11,12
41.751651017,-87.665900202,ROBBERY,11,12
41.724636834,-87.597282003,ROBBERY,16,12
41.873845465,-87.763183491,ROBBERY,18,12
41.853947709,-87.666045352,ROBBERY,2,12
41.876860431,-87.725537965,ROBBERY,16,12
41.954614809,-87.708035521,THEFT,14,12
41.88489739,-87.766676821,ROBBERY,14,12
41.885689234,-87.74998603,ROBBERY,10,12
41.866332671,-87.639215203,ROBBERY,8,12
42.001064985,-87.661254473,ROBBERY,12,12
42.010159772,-87.676520915,ROBBERY,8,12
41.87766908,-87.629284766,ROBBERY,16,12
41.943108594,-87.649366085,THEFT,2,12
41.866932431,-87.735607047,ROBBERY,1,12
41.736684597,-87.602046755,ROBBERY,2,12
41.71277213,-87.605306501,ROBBERY,0,12
41.725888209,-87.59215377,ROBBERY,0,12
41.891737186,-87.721955573,ROBBERY,0,12
41.880966228,-87.706719713,THEFT,10,12
41.926955106,-87.668820208,ROBBERY,8,12
41.885018149,-87.766679426,ROBBERY,19,12
41.746692026,-87.664951165,ROBBERY,19,12
41.731445758,-87.648366544,ROBBERY,1,12
41.794788808,-87.617173965,ROBBERY,12,12
41.752866056,-87.619227044,THEFT,6,12
41.909829291,-87.676609962,THEFT,23,12
41.885741529,-87.631344503,THEFT,15,12
41.883500187,-87.627876698,THEFT,16,12
41.894587815,-87.712628543,ROBBERY,19,12
41.757066983,-87.65027122,ROBBERY,21,12
42.018498254,-87.672983233,THEFT,1,12
41.891890282,-87.613438575,ROBBERY,20,12
41.870110036,-87.74245421,ROBBERY,17,12
41.867346388,-87.632166244,ROBBERY,18,12
41.846952183,-87.722183972,ROBBERY,14,12
41.837658731,-87.721927453,ROBBERY,15,12
41.869098168,-87.700862158,ROBBERY,8,12
41.751821289,-87.559590955,THEFT,11,12
41.885575655,-87.652565457,ROBBERY,11,12
41.998371665,-87.660569111,THEFT,14,12
41.76840507,-87.589509136,ROBBERY,20,12
41.836806313,-87.73095549,ROBBERY,21,12
41.855799401,-87.679284674,ROBBERY,20,12
41.88486993,-87.763346223,ROBBERY,19,12
41.887279848,-87.756842823,ROBBERY,16,12
41.882470918,-87.627847625,THEFT,16,12
41.919062591,-87.647333823,THEFT,15,12
41.976290414,-87.905227221,THEFT,13,12
41.943569411,-87.65256272,ROBBERY,1,12
41.872875065,-87.725403155,ROBBERY,21,12
41.73941019,-87.612986022,ROBBERY,19,12
41.871279774,-87.658889104,ROBBERY,17,12
41.904972571,-87.731288631,ROBBERY,19,12
41.807368677,-87.596790578,ROBBERY,15,12
41.750111323,-87.644030737,ROBBERY,15,12
41.729544162,-87.551245472,ROBBERY,17,12
41.885741529,-87.631344503,THEFT,17,12
41.721698686,-87.625396491,ROBBERY,15,12
41.869901186,-87.660126207,ROBBERY,17,12
41.918385085,-87.667906047,ROBBERY,4,12
41.9344819,-87.652324926,ROBBERY,3,12
41.884470555,-87.633528767,ROBBERY,4,12
41.878630716,-87.636673298,THEFT,0,12
41.878630716,-87.636673298,THEFT,0,12
41.963070794,-87.655984213,THEFT,20,11
41.778660358,-87.693381423,THEFT,2,10
41.892319584,-87.711339316,ROBBERY,0,12
41.88318876,-87.740251545,ROBBERY,5,12
41.784479144,-87.699978499,ROBBERY,7,12
41.882431577,-87.735532388,ROBBERY,5,12
41.878455014,-87.756430097,ROBBERY,22,12
41.982516992,-87.656583616,THEFT,20,12
41.879509982,-87.626525207,THEFT,17,12
41.691640675,-87.626381549,ROBBERY,9,12
41.876491796,-87.639656065,ROBBERY,20,12
41.778521408,-87.67510268,ROBBERY,22,12
41.93140604,-87.665947912,ROBBERY,23,12
41.880475282,-87.725665283,ROBBERY,18,12
41.751270452,-87.585822373,ROBBERY,16,12
41.697105657,-87.681323493,THEFT,16,12
41.967538619,-87.713340244,THEFT,16,12
41.840691497,-87.631727018,THEFT,15,12
41.885741029,-87.631711749,THEFT,15,12
41.773892091,-87.58630763,ROBBERY,13,12
41.776818887,-87.688465033,ROBBERY,14,12
41.882381731,-87.629412971,THEFT,12,12
41.76034157,-87.559070771,ROBBERY,17,12
41.963624641,-87.653581019,ROBBERY,13,12
41.845798087,-87.711169879,ROBBERY,12,12
41.870932257,-87.744921277,ROBBERY,7,12
41.663187549,-87.645405101,ROBBERY,5,12
41.909959652,-87.719518657,ROBBERY,9,12
41.848813874,-87.642487672,ROBBERY,4,12
41.863852276,-87.727540817,ROBBERY,0,12
41.835139248,-87.719823109,ROBBERY,2,12
41.773195656,-87.600033806,ROBBERY,14,11
41.882381731,-87.629412971,THEFT,16,12
41.745227053,-87.606281132,ROBBERY,22,12
41.882381731,-87.629412971,THEFT,11,12
41.891404732,-87.628061509,THEFT,14,12
41.891412551,-87.647934597,THEFT,17,12
41.962933819,-87.714862981,ROBBERY,15,12
41.810607648,-87.618186259,ROBBERY,14,12
41.880417506,-87.627730673,ROBBERY,15,12
41.881883933,-87.640060441,THEFT,13,12
42.018498254,-87.672983233,THEFT,16,12
41.907153315,-87.639680572,ROBBERY,20,12
41.910723346,-87.677471499,THEFT,19,12
41.885879253,-87.630979425,THEFT,15,12
41.998338154,-87.686244378,ROBBERY,18,12
41.75281197,-87.707363025,ROBBERY,15,12
42.01938364,-87.672812148,ROBBERY,17,12
41.947093245,-87.678558187,ROBBERY,2,12
41.812461985,-87.622923314,ROBBERY,12,12
41.754366263,-87.59434401,ROBBERY,12,12
41.745171682,-87.600158569,THEFT,5,12
41.750271173,-87.662224163,ROBBERY,4,12
41.735007644,-87.713071962,ROBBERY,4,12
41.77430749,-87.643977023,ROBBERY,0,12
41.882381731,-87.629412971,THEFT,14,12
41.821270757,-87.621538233,THEFT,9,12
41.967093962,-87.713322493,ROBBERY,22,12
41.881224944,-87.763220714,ROBBERY,23,12
41.721773328,-87.62104396,ROBBERY,22,12
41.765763563,-87.586317625,ROBBERY,9,12
41.887216076,-87.755620452,ROBBERY,22,12
41.885796343,-87.706261206,ROBBERY,20,12
41.888388731,-87.765143885,ROBBERY,20,12
41.7790899,-87.615599831,ROBBERY,19,12
41.794294021,-87.601370248,ROBBERY,21,11
41.779975054,-87.630937377,THEFT,9,12
41.796542893,-87.592583455,ROBBERY,12,12
41.751305337,-87.603628907,ROBBERY,6,11
41.769916749,-87.663954978,ROBBERY,20,12
41.773819241,-87.645848255,ROBBERY,19,11
41.877163166,-87.719509465,ROBBERY,7,11
41.884585038,-87.73380467,ROBBERY,4,11
41.819583557,-87.624730281,ROBBERY,18,11
41.902739453,-87.736151141,ROBBERY,23,12
41.955416709,-87.770743677,ROBBERY,23,12
41.840691497,-87.631727018,ROBBERY,23,12
41.834508375,-87.637995973,ROBBERY,23,12
41.939139537,-87.645078792,ROBBERY,21,12
41.874532185,-87.705938056,ROBBERY,16,12
41.876218731,-87.633097393,THEFT,21,12
41.855412041,-87.706271788,ROBBERY,21,12
41.968815819,-87.674618145,THEFT,11,12
41.844406805,-87.712702759,ROBBERY,15,12
41.892258462,-87.677660433,ROBBERY,19,12
41.895763771,-87.685558236,ROBBERY,18,12
41.880548521,-87.70611055,ROBBERY,15,12
41.895429461,-87.719621079,ROBBERY,19,12
41.891772249,-87.717731561,ROBBERY,14,11
41.845577671,-87.627475027,ROBBERY,14,12
41.895239896,-87.745814792,ROBBERY,12,12
41.722768379,-87.624410361,THEFT,7,12
41.765651252,-87.624909847,ROBBERY,12,12
41.752793661,-87.565039851,ROBBERY,9,12
41.883222328,-87.626425537,ROBBERY,13,12
41.885700244,-87.641726854,ROBBERY,11,12
41.885982495,-87.720923403,ROBBERY,12,12
41.907183456,-87.722789081,ROBBERY,12,12
41.874060099,-87.705924314,ROBBERY,11,12
41.895432946,-87.719246402,THEFT,9,12
41.732730806,-87.585114125,ROBBERY,8,12
41.739674102,-87.740313487,ROBBERY,7,12
41.776402432,-87.59854181,ROBBERY,5,12
42.016260115,-87.67032005,ROBBERY,18,12
41.735994703,-87.649098615,ROBBERY,3,12
41.998391661,-87.687461548,ROBBERY,3,12
41.755314017,-87.667207296,ROBBERY,0,12
41.885741029,-87.631711749,THEFT,9,12
41.965423179,-87.655621013,ROBBERY,16,12
41.759841868,-87.637985286,ROBBERY,19,12
41.885481891,-87.627935689,THEFT,8,12
41.750657714,-87.614956494,ROBBERY,8,12
41.890300993,-87.763386087,ROBBERY,17,12
41.746452496,-87.643919633,ROBBERY,19,12
41.882529537,-87.626223856,THEFT,17,12
41.816598679,-87.619113763,THEFT,10,12
41.872050318,-87.628626791,ROBBERY,12,12
41.778964595,-87.703743076,ROBBERY,13,12
41.80792396,-87.674669735,ROBBERY,19,12
41.885982495,-87.720923403,ROBBERY,18,12
41.895372477,-87.72541757,ROBBERY,18,12
41.868037461,-87.721366388,ROBBERY,13,12
41.894591453,-87.719944973,ROBBERY,13,12
41.710309825,-87.627191521,ROBBERY,9,12
41.786499587,-87.649815884,ROBBERY,0,12
41.876539455,-87.655914656,ROBBERY,20,11
41.895560474,-87.705780037,ROBBERY,15,11
41.8865745,-87.765086511,ROBBERY,22,9
41.766552048,-87.620138318,ROBBERY,17,6
41.866552963,-87.640703373,ROBBERY,0,12
41.726288219,-87.657938626,THEFT,12,12
41.825143519,-87.621634758,THEFT,2,12
41.905680145,-87.637492387,ROBBERY,12,11
41.894692183,-87.615636574,ROBBERY,12,11
41.910007156,-87.634675348,ROBBERY,17,3
41.809101635,-87.699119791,ROBBERY,6,12
41.894327846,-87.62814321,ROBBERY,1,12
41.794172544,-87.70357593,ROBBERY,0,12
41.886369807,-87.709773808,ROBBERY,5,12
41.773346807,-87.586013347,ROBBERY,21,12
